timestamp,prosthetic_load,intact_load,socket_pressure,knee_angle_variance,angular_velocity,ground_contact_time,stride_length,heart_rate,fatigue_label,symmetry_ratio
26,166.4955602377088,1641.9299965918742,52.42575089652278,44912.67368421052,581.0017211678464,1,162.32,70.27325275880189,0,0.09684684630153803
27,280.14968061247777,1801.9111501406935,83.63393810451483,43510.06315789473,678.9175207637522,1,161.6,70.28376248029427,0,0.14314928352173167
28,307.2910926856318,1893.5815852038654,91.83109084774725,45768.42105263157,659.1327635613329,1,162.4,70.29427220178665,0,0.15670103012009778
29,315.26341842545156,2143.28753852127,95.43775430791685,55253.01052631579,469.9595727293998,1,161.56,70.30478192327904,0,0.1592741927455938
30,356.3093493956339,1959.5263671101409,105.52312825070649,53850.94736842105,312.8929529407781,1,162.68,70.31529164477142,0,0.1858037568590618
31,309.6726503872414,2241.6051162258527,94.45005933802697,48669.43157894737,215.5110205998756,1,161.64000000000001,70.32580136626379,0,0.14126393986401514
32,316.8849892889538,2257.074783578137,94.39591509278777,48881.305263157905,110.06816070054046,1,162.04,70.33631108775617,0,0.15232974842146169
33,470.18529958342435,2161.025283084701,137.48804770829167,55562.90526315792,71.09149034870488,1,162.08,70.34682080924856,0,0.22390891734388557
34,392.7695792615454,1738.0743981699443,117.57187238709876,55749.85263157898,236.9155967850154,1,160.92000000000002,70.35733053074094,0,0.21541949991258788
35,410.6152088215681,1966.5427917196384,121.06728503388864,52231.74736842109,425.77341391871806,1,162.08,70.36784025223332,0,0.21544715337679293
36,281.4193258449828,1781.8798342676355,81.8716278509445,54003.32631578951,540.2268042220786,1,162.04,70.37834997372569,0,0.13786008159536994
37,52.47230690615767,2008.4482149928326,15.287343734287202,40944.673684210575,646.912667985409,1,162.96,70.38885969521807,0,0.02285714274829932
38,58.132104737740555,2076.5722671204144,18.268104999272914,41226.27368421057,532.4715954865574,1,162.84,70.39936941671046,0,0.02723735395312571
39,133.61101863277707,1844.9251017982224,38.96635618994662,38641.30526315795,469.38363840253317,1,162.4,70.40987913820284,0,0.0707964597854178
40,176.35647970628506,1794.0447505396207,51.90909444491826,37059.1578947369,602.8573628977256,1,161.64000000000001,70.42038885969522,0,0.09395973101812231
41,314.4665480608858,1776.9326444219132,94.93923584902991,37126.063157894794,789.2813186690788,1,162.36,70.43089858118759,0,0.17848970149605434
42,152.74134499626314,1524.2218078583037,47.544838017718945,37450.905263157954,973.3807066097006,1,162.92000000000002,70.44140830267997,0,0.09653465286797863
43,76.72316102088932,1348.7406812018762,24.817541457843426,37535.15789473689,967.8827408317601,1,163.12,70.45191802417236,0,0.053221288142708066
44,381.15210733252076,1566.3922427236682,114.50252397359924,37767.20000000005,733.2482526402637,1,161.44,70.46242774566474,0,0.2573726524304782
45,324.9801908433414,1415.0171889508792,98.4738580118428,37709.473684210585,306.52895458667524,1,161.64000000000001,70.47293746715712,0,0.2156334217275376
46,257.5542460058282,1511.8017303071636,78.32720103705417,33881.72631578952,109.09170454255447,1,161.48,70.4834471886495,0,0.14683544210863644
47,96.51475140262498,1459.2406091017783,27.24046903929596,41650.52631578951,136.19104228986575,1,162.96,70.49395691014188,0,0.06561679746970606
48,129.22701805382727,1449.122703938443,42.23318914294836,54686.98947368424,201.72753902231594,1,163.12,70.50446663163426,0,0.08556149675426807
49,52.28978055851954,1454.8738746472695,14.450895185120222,48608.16842105265,295.5960080921256,1,162.20000000000002,70.51497635312664,0,0.03532608671653474
50,112.59898006172612,1610.753013885702,29.753837064232503,49074.357894736866,407.53282076416866,1,162.32,70.52548607461902,0,0.07124010507097556
51,107.99034473127689,1573.9214807281312,29.082758267413162,48851.536842105284,441.31281422591843,1,162.28,70.53599579611141,0,0.07446808461124944
52,149.02423304222955,1431.9712806573084,48.23135623775237,44316.421052631595,404.75424642614934,1,162.24,70.54650551760378,0,0.09499999940625001
53,317.9306169593454,1785.755927495615,96.64993966404832,33579.57894736842,337.52629527193875,1,162.6,70.55701523909616,0,0.18912529439051246
54,99.85772569225229,1585.396216694159,29.99969209172741,24916.37894736841,385.88210634855824,1,162.92000000000002,70.56752496058854,0,0.06812652026687031
55,348.26111601057295,1534.1659473956365,102.88139672753921,22298.73684210525,302.2482423439382,1,161.56,70.57803468208093,0,0.2101449262672408
56,249.42133712707508,1626.5277692901848,76.1802588129367,24564.673684210517,233.3323809504373,1,161.64000000000001,70.58854440357331,0,0.15601022918152027
57,298.63014250801353,1433.4307769176307,88.63648624381352,25354.905263157892,173.91089672588086,1,162.20000000000002,70.59905412506569,0,0.18478260744033556
58,344.9292425111492,1458.782566714245,102.43841814545114,26527.11578947368,305.4242950388852,1,162.0,70.60956384655806,0,0.22976501155505868
59,248.67698444789573,1519.2255267746343,75.75804039882162,26649.72631578947,362.50379308360345,1,161.52,70.62007356805044,0,0.17534246455244887
60,176.3872363477796,1351.8913656659477,55.123929767423874,26672.631578947367,476.86685772865366,1,161.76,70.63058328954283,0,0.1264367807008852
61,33.07403723371675,1506.8093924758432,10.054577678946615,26668.252631578947,540.1721947675575,1,162.08,70.64109301103521,0,0.022284122407492186
62,70.33912829847858,1455.103669620743,18.737543976024106,27221.221052631576,567.835363463742,1,162.88,70.65160273252759,0,0.04972375656268124
63,33.45098518842346,1408.911480059222,13.091328225767494,27683.199999999997,507.7735715848157,1,162.16,70.66211245401996,0,0.024456521572985588
64,7.756248039578135,1380.1434195977304,1.1553591073199574,24692.042105263146,435.91398234055305,1,161.96,70.67262217551234,0,0.005555555516975309
65,16.43589749540696,1618.4536767707793,3.0082667966146537,22488.589473684195,453.3938685072836,1,161.84,70.68313189700473,0,0.0114613179694748
66,96.49037288064137,1322.3595079310478,25.74110109559893,23452.631578947352,629.175651149979,1,162.04,70.69364161849711,0,0.07038123115556283
67,280.68662111522235,1482.5216710759369,84.78622171581804,29969.30526315788,665.1353245768864,1,162.4,70.7041513399895,0,0.18384400986181051
68,148.2585118011668,1572.0464245037613,43.80140201858212,35978.90526315788,578.6311433028817,1,162.48,70.71466106148188,0,0.09625668384855159
69,0.0,1165.8015897648977,-2.396418576446438,45265.51578947368,334.48019373350047,1,162.56,70.72517078297425,0,0.0
70,69.74831120426379,1417.2635256390568,24.702141854544927,44452.8842105263,223.2599381886504,1,162.76,70.73568050446663,0,0.051359516228402444
71,136.11671697848752,1357.7591458009458,41.863160211979604,44782.94736842103,326.0260725770257,1,162.24,70.74619022595901,0,0.11144578229332995
72,67.21306070663867,1655.5250106517312,20.44650814986824,50015.326315789454,286.7211188594241,1,160.92000000000002,70.7566999474514,0,0.04116222735373955
73,29.051718665968462,2027.6266022391349,9.476654460860562,51271.53684210524,244.91018761987016,1,161.16,70.76720966894378,0,0.013861386069993138
74,58.08073168147157,2028.337521753794,17.291116690707913,57383.199999999975,144.54757002454244,1,162.68,70.77771939043615,0,0.02495543660893299
75,60.127431180475455,2290.76922672802,14.139550021831424,58535.41052631577,203.53869410998982,1,162.92000000000002,70.78822911192853,0,0.025408348342067382
76,119.08584876923892,1929.327294800499,37.005047710394834,58157.473684210505,317.7593428996227,1,163.08,70.79873883342091,0,0.06079664538366538
77,154.13411324606898,2120.0389602597616,45.08722954605116,58104.378947368394,214.34085004963472,1,162.20000000000002,70.8092485549133,0,0.07869481728073503
78,140.14761840684528,1880.9764706752983,42.127749370095984,61098.94736842103,176.90958142508845,1,160.8,70.81975827640568,0,0.07922912163153575
79,284.61894459800783,1746.405110317633,89.32830133659604,64373.68421052629,209.04544960366871,1,162.12,70.83026799789806,0,0.14639175182272293
80,269.6351293881883,2064.356341580659,79.15461312862797,65698.4842105263,150.08331019803634,1,162.88,70.84077771939043,0,0.13737373667993064
81,227.2632192153383,2160.4822941874786,65.77976411427653,67774.10526315788,111.15304764152893,1,161.24,70.85128744088281,0,0.09800362931940276
82,143.52603240973085,2082.1310039890373,41.93880747381704,63687.74736842105,292.5029914376945,1,161.88,70.8617971623752,0,0.07474747436996225
83,54.47349459148595,1614.93218931465,15.142282267155363,59260.42105263158,255.4623259895674,1,162.84,70.87230688386758,0,0.032941176276816614
84,24.431335727514757,1653.7366909508369,7.263665519550608,60554.9052631579,182.20043907740728,1,161.20000000000002,70.88281660535996,0,0.014251781388053554
85,0.0,1732.7830643443529,1.4878698523677303,58175.1157894737,155.05160431288675,1,161.8,70.89332632685233,0,0.0
86,4.270289966857685,1558.251426883616,3.663017835534542,49227.1157894737,40.13726448077895,1,163.12,70.90383604834471,0,0.0024813895627705364
87,60.07065496360118,1776.8107558628801,15.033896077744014,21681.515789473706,164.20414123888594,1,162.92000000000002,70.9143457698371,0,0.03720930210924824
88,166.74681010845802,1617.5989735781914,48.588080061695806,20682.94736842107,346.28745284806377,1,163.20000000000002,70.92485549132948,0,0.09153318025438684
89,61.41293759580565,1753.513000111333,19.293305054209007,19940.842105263175,366.99591278378017,1,162.36,70.93536521282186,0,0.03623188383917945
90,8.405905129089394,1788.1517303204291,2.4776885463875007,16193.01052631581,312.8881589322293,1,162.08,70.94587493431425,0,0.004662004634836803
91,8.004932587145518,1696.044406362448,1.3510635409321594,15017.221052631598,381.31483055344177,1,162.48,70.95638465580662,0,0.004854368902582713
92,78.96864555080234,1679.9287562199033,25.35901238666456,14699.789473684228,573.8318569058362,1,161.92000000000002,70.966894377299,0,0.04072398167011323
93,15.819615392072144,1841.4943842668629,6.447990679030969,14627.15789473686,633.890369070236,1,162.84,70.97740409879138,0,0.008421052587257618
94,30.578153747646002,2017.330377821722,12.381186437479586,12958.778947368439,751.7878690162538,1,162.76,70.98791382028377,0,0.015873015794280677
95,0.0,1979.5275316703885,-1.824934768225396,13324.589473684226,756.6082209439704,1,163.24,70.99842354177615,0,0.0
96,133.27659071627951,1860.7146354027022,42.16087692598224,14284.463157894752,780.2884082183972,1,162.32,71.00893326326852,0,0.07053941872126858
97,69.99596975841843,1997.6302324974108,23.797370532628396,14246.568421052647,736.203096978001,1,162.6,71.0194429847609,0,0.03399999983
98,52.03932151014899,2068.7373573142663,14.375356265040274,11797.052631578963,697.3664746745429,1,161.28,71.02995270625328,0,0.025048169436184153
99,19.078868337215805,1841.5860907465744,5.538311363569954,10446.989473684225,597.2118552071786,1,162.28,71.04046242774567,0,0.010504201625503144
100,177.7948092724922,1918.4362560765594,50.81274876021164,12358.905263157907,532.4237034543072,1,162.44,71.05097214923805,0,0.09484536033584866
101,78.0659032371394,1884.6532499825912,23.807557072184004,10048.168421052644,580.2464993431671,1,162.84,71.06148187073043,0,0.03837953071226263
102,133.3804160966019,1925.4822912214236,38.15642445389816,11460.378947368434,555.9901078256698,1,161.64000000000001,71.0719915922228,0,0.07056451577336434
103,156.77439362200226,2110.687143202556,45.37433211008919,11468.589473684222,439.39390073145074,1,162.4,71.08250131371518,0,0.0855949891148487
104,240.56402274090698,1766.2738485948319,68.81286475840514,6409.263157894746,296.776009812114,1,161.56,71.09301103520757,0,0.1421686738423574
105,374.800292212329,1815.9638159692172,113.35191524967864,8364.252631578955,221.99324314041633,1,161.76,71.10352075669995,0,0.20086392980095072
106,313.36479103394186,1822.3518186824306,94.73500225432387,13812.378947368425,183.78520070995924,1,162.04,71.11403047819233,0,0.17543859552939367
107,169.32685243964397,1922.416815841221,50.250833132386276,13912.042105263163,127.06297651164952,1,162.56,71.1245401996847,0,0.08705357094278142
108,253.12158020997623,2017.9203183429581,74.86362518844206,13887.789473684214,96.30160954002794,1,161.52,71.13504992117709,0,0.12903225741415192
109,278.09680048249373,2090.4977622163733,86.5281385683681,13961.43157894737,87.4414089547967,1,162.64000000000001,71.14555964266947,0,0.13017751415099846
110,156.86800238474382,1807.7557157245726,50.68139809570708,14616.252631578947,74.89993324429602,1,162.76,71.15606936416185,0,0.08955223832861281
111,160.44652191152574,1921.4868033908315,47.12904766271945,14564.210526315786,122.5275479229059,1,161.08,71.16657908565423,0,0.08474576226299914
112,159.51142603041401,1938.661024525005,48.29723128052108,19505.30526315789,177.9606698121807,1,161.68,71.17708880714662,0,0.08078602575990161
113,31.140587159743152,1810.327015861962,5.623823035201855,18966.6947368421,197.97222027345148,1,162.32,71.18759852863899,0,0.0176211452774166
114,84.50647846955242,1707.2564465444593,25.756813460011898,18498.357894736837,169.08281994336386,1,162.68,71.19810825013137,0,0.04677060107588752
115,85.96879180794765,1692.3326300257154,26.391183244765113,18355.99999999999,179.24564150907548,1,162.52,71.20861797162375,0,0.04439746276745527
116,37.96846255069182,1671.8937427925514,13.080524547342318,18468.88421052631,210.98341167020692,1,162.20000000000002,71.21912769311614,0,0.020785219279531066
117,94.32872279625677,1793.159832799835,28.947988174631856,17919.789473684203,240.29357045081335,1,161.72,71.22963741460852,0,0.04824561377058326
118,163.74678631399726,1723.9852424157175,52.25896786265024,16218.736842105254,277.2309506530611,1,161.68,71.24014713610089,0,0.08685968771236253
119,11.877646874360085,1891.0974160464755,4.495828052339701,18467.157894736833,265.85334302957335,1,162.32,71.25065685759327,0,0.006289308143137798
120,118.73097469144967,1841.3175761829286,38.43651979707179,19192.42105263157,227.7849863357987,1,162.76,71.26116657908565,0,0.05844155812531625
121,78.43373446852253,1775.7766371934715,25.230814165406258,19385.094736842097,174.94570586327634,1,162.56,71.27167630057804,0,0.047393364648143574
122,20.99654458073266,1796.2943592463064,5.672878581281269,19246.315789473676,194.91023574969068,1,162.32,71.28218602207042,0,0.011013215798385375
123,157.24103710652508,1765.1575450729006,45.77595144693358,34921.0947368421,118.41030360572512,1,162.04,71.2926957435628,0,0.09512760965703243
124,54.86415174540999,1751.244345928957,19.102266692553762,40478.105263157886,84.8174510345601,1,161.6,71.30320546505517,0,0.03083700423547905
125,45.383508114497104,1781.8072939849105,15.060181849350707,40598.35789473683,87.5328509760764,1,162.24,71.31371518654755,0,0.024017467117808586
126,61.63314262660242,1774.1396076651868,19.02185121485797,41901.64210526314,140.24977718342373,1,162.96,71.32422490803994,0,0.03289473666176131
127,44.938294801503375,1883.78043502754,16.15132587774464,40601.726315789456,150.94701056993478,1,161.68,71.33473462953232,0,0.02631578932940905
128,40.184182592571005,1763.8732176758851,10.307941447093821,40262.52631578946,200.07498594277098,1,162.16,71.3452443510247,0,0.02173913031663516
129,49.754803542021435,1714.3838150577965,13.757250200690036,40071.53684210525,215.31836893307548,1,162.56,71.35575407251707,0,0.027713625706041422
130,3.6782840378031176,1738.8405619676655,0.015916666183406702,41630.9894736842,241.95867415738581,1,162.56,71.36626379400946,0,0.002044989764596167
131,136.38785755336545,1596.832681572932,41.90464081096041,40290.48421052631,226.88763738908298,1,162.16,71.37677351550184,0,0.08505747077553177
132,111.02443502343712,1847.0959578059774,32.5661503652217,38203.74736842104,283.7428413193891,1,162.56,71.38728323699422,0,0.06444444408641975
133,55.653319170045435,1803.8910578678913,15.079157471204503,36579.15789473683,426.1748467472007,1,161.68,71.3977929584866,0,0.03211009155900177
134,321.8256793424793,1880.8245868933252,97.78128235243098,40165.51578947366,596.7411499134278,1,161.84,71.40830267997899,0,0.17381974155676105
135,348.02207800944694,1713.7328537341828,107.65592816456073,39410.98947368418,924.1996537545338,1,162.12,71.41881240147136,0,0.20581113676869772
136,420.0059380349141,1776.2137998136357,129.00523630841803,39326.10526315786,1091.1796369067745,1,162.36,71.42932212296374,0,0.23842592454614628
137,117.88377463302882,1701.892213449908,32.34119119822328,41927.74736842102,1092.7254916034494,1,162.28,71.43983184445612,0,0.06308411178105075
138,217.2719848570655,1810.8320672607163,63.39967958873925,41556.673684210495,985.8164129288982,1,162.08,71.4503415659485,0,0.1173814891795627
139,175.0747762761934,1906.3060261229052,53.527902599685916,35045.852631578906,935.0,1,162.28,71.46085128744089,0,0.10563380219698473
140,124.44514817486764,1792.0684327277436,39.73147421724254,33548.79999999996,895.3641717200884,1,162.04,71.47136100893326,0,0.07322654420350948
141,234.57427643193796,1743.0223615907523,68.50162609317155,34599.74736842101,975.7156348035015,1,161.8,71.48187073042564,0,0.15058823440830452
142,140.32196406453681,1729.7121164294283,41.656197131349685,37445.51578947364,850.6327056961777,1,162.04,71.49238045191802,0,0.08450704175758779
143,36.954636871352,2013.1329926100445,10.900884723941484,26117.515789473644,699.5048248582707,1,162.44,71.5028901734104,0,0.01874999990234375
144,295.61466111119717,1901.2499431837657,88.36166058227319,22006.56842105259,536.0792851808396,1,163.36,71.51339989490279,0,0.1458773776644959
145,139.18845673907902,1768.9150049114885,42.14435528877323,22901.01052631575,246.47515087732475,1,161.84,71.52390961639516,0,0.08144796334022646
146,67.73659330308641,1804.8485470725245,20.925987806017275,21118.14736842101,100.64790112068906,1,162.6,71.53441933788754,0,0.04128440343300228
147,296.58938964010486,1643.0395298266835,87.82133720036579,21179.41052631575,86.23804264940155,1,162.36,71.54492905937992,0,0.17091836625689819
148,117.97517852075212,1601.920510240186,36.29850300819664,21862.905263157856,64.79197481170026,1,163.04,71.55543878087231,0,0.08270676639908041
149,76.34961731433418,1668.1720678481392,23.40508992987373,24187.747368421013,145.60906565183365,1,163.04,71.56594850236469,0,0.04481132049049929
150,55.587058393058726,1603.2169966198776,18.90104218601665,24595.536842105223,179.00279327429502,1,161.76,71.57645822385707,0,0.03211009155900177
151,209.57996198988909,1837.6427904731354,58.30906487442029,23922.52631578943,123.5677951571525,1,161.88,71.58696794534944,0,0.10560344770687798
152,47.1763598971832,1937.5228051657316,13.083642066775392,31749.894736842056,213.5720019103628,1,161.8,71.59747766684183,0,0.023504273378716488
153,7.584512073260743,1882.3582411366383,0.3773642224931326,46806.73684210521,388.37481895715126,1,162.88,71.60798738833421,0,0.0040733197348608976
154,10.878623625107766,2059.9788598144596,8.329568312813985,46591.99999999994,470.4604127873035,1,162.16,71.61849710982659,0,0.005905511781961064
155,135.5565695907729,1753.6243377677852,41.792970979928015,45095.53684210519,658.9795140973655,1,162.96,71.62900683131897,0,0.07064017621059505
156,192.60893354250388,1616.3250741546585,55.36713884933647,42432.79999999992,424.19924563817887,1,162.20000000000002,71.63951655281134,0,0.11217183703954751
157,19.683144706176158,1975.9935737148357,7.138414892095655,45311.78947368413,460.4454365068678,1,161.92000000000002,71.65002627430373,0,0.011086474439653689
158,37.10531655738081,1925.5038002900974,12.555062678255494,48596.04210526308,514.2966070275012,1,163.12,71.66053599579611,0,0.01894736832132964
159,76.07405665402786,1950.9159030690334,25.90267000986815,48238.94736842097,581.5565320757734,1,162.24,71.6710457172885,0,0.038135593018349616
160,180.5252194075006,2179.2693575714607,54.00391257708841,48084.21052631571,597.9590286967829,1,162.68,71.68155543878088,0,0.10515463863322351
161,199.593508129611,1733.286018008055,56.334558910014096,49182.98947368413,841.1022529990037,1,162.48,71.69206516027326,0,0.12254901885693004
162,104.98232458325509,1893.6454667219723,30.000492460459263,48936.252631578864,996.2454516834695,1,162.56,71.70257488176563,0,0.04878048755700972
163,64.69231466291062,2209.245034515045,17.892340757369485,47441.30526315781,981.5594734910361,1,162.16,71.71308460325801,0,0.029197080158772443
164,33.743233651248175,2029.3646204637146,9.521572690050771,47928.378947368336,883.6407641117514,1,163.08,71.7235943247504,0,0.01818181808999082
165,49.37967993880104,2029.633101511641,16.749986878731832,42320.16842105255,702.3795270364876,1,162.56,71.73410404624278,0,0.020912547429122873
166,27.631756544479458,1980.1003945682828,10.0218926154479,39807.115789473595,761.9776899621143,1,161.6,71.74461376773516,0,0.013972055818502716
167,0.0,1942.4575779574175,-3.8886934816924854,42533.05263157885,621.5545028394533,1,161.48,71.75512348922753,0,0.0
168,11.464996558791748,2169.2143864274562,2.918802910715313,37341.47368421043,545.7270379961029,1,162.44,71.76563321071991,0,0.006147540952113007
169,112.55200247223641,2449.242766065051,33.85585176256922,25576.252631578856,502.35147058608277,1,161.92000000000002,71.7761429322123,0,0.05096660786042791
170,15.44698181430987,1924.1307161585119,2.5359604417339203,25489.515789473593,467.91559067848976,1,162.76,71.78665265370468,0,0.007812499961853027
171,166.56461106764493,1694.8700005472465,49.69203504136578,23161.263157894642,482.78463107269687,1,162.04,71.79716237519706,0,0.08847736580001356
172,171.0729297089721,2095.5446497250327,52.94661759946782,22486.357894736746,409.1185647217686,1,161.8,71.80767209668944,0,0.08123791063231184
173,254.70594826822565,1976.2088206729375,76.25356790000053,17185.51578947359,328.9528841642827,1,162.16,71.81818181818181,0,0.13026052038947636
174,231.73655089429806,2076.762726404419,70.48102320521537,15547.957894736748,299.5696913908348,1,162.16,71.8286915396742,0,0.12115384557137573
175,94.61410110503846,2078.8536683040134,31.59467456172813,15963.410526315694,168.81646839097186,1,161.88,71.83920126116658,0,0.0458167328395581
176,180.256559851713,1927.572048517849,56.41190989552026,15659.11578947359,78.20485918406861,1,162.04,71.84971098265896,0,0.0866141728020956
177,158.57492689463555,1969.513041499375,47.142013571243645,15712.799999999907,75.82216034906945,1,162.44,71.86022070415135,0,0.07968127450357931
178,80.33412368622544,1832.0538315278388,24.52215021869844,13996.799999999907,122.10241602851272,1,162.4,71.87073042564371,0,0.042283297873766924
179,83.95776383423346,1940.7556499792572,24.195944951195248,16737.852631578855,33.91164991562634,1,162.24,71.8812401471361,0,0.04489795895460225
180,13.305013004200905,1840.349009479567,2.331129870961182,16475.11578947359,24.919871588754223,1,162.08,71.89174986862848,0,0.006249999967447917
181,230.22701741840896,1730.9062877282583,67.46116569779274,13832.210526315701,15.84297951775486,1,162.92000000000002,71.90225959012086,0,0.1349557514659527
182,142.4144074516504,1868.7372357577033,42.20507330150533,13715.368421052544,92.20086767487604,1,162.88,71.91276931161325,0,0.07415254198012425
183,220.8575901967972,1817.112790469932,65.88408027929181,21327.99999999991,204.37954887904024,1,162.0,71.92327903310563,0,0.11868131802922353
184,182.78013910990364,1793.9060106453776,52.63643368297712,21986.484210526225,311.0514426907549,1,162.0,71.933788754598,0,0.10412147448957985
185,16.184117022202734,1768.5869047167753,4.516760747877136,22165.72631578938,273.77362911719604,1,161.96,71.94429847609038,0,0.008565310446652513
186,15.92256257197539,1941.1038729924462,5.08783329411854,18958.947368420962,249.30703961180077,1,161.48,71.95480819758276,0,0.008492568957045813
187,195.47597754507348,1690.8601201381023,59.619328696114636,16361.936842105171,181.08009277664954,1,162.76,71.96531791907515,0,0.11422413731560271
188,56.375010278223684,1836.761101010446,16.98339576435356,17449.221052631485,142.07040508142433,1,162.28,71.97582764056753,0,0.030172413630536566
189,61.74793377642518,2126.8437502173642,18.264167462371574,18956.799999999905,146.8911161370898,1,162.16,71.9863373620599,0,0.032520325038006476
190,92.6992009401504,2023.4104680704606,29.00990396066076,18753.473684210432,162.60381299342276,1,161.88,71.99684708355228,0,0.045725645895995794
191,150.00498053435203,1778.8256182097664,48.46743410601297,20370.69473684201,140.13208055259867,1,162.84,72.00735680504467,0,0.07505518722375724
192,38.16665636772726,1683.262607888276,11.649617007646526,18997.89473684201,172.5688268488837,1,162.28,72.01786652653705,0,0.022075055065810954
193,3.839641645301134,1999.3667824366237,2.0108587864970975,19129.936842105166,141.56977078458522,1,162.16,72.02837624802943,0,0.0020661156918072537
194,12.042090967519483,1728.3448666764987,7.767046975296575,20569.43157894727,195.82134715091712,1,161.76,72.0388859695218,0,0.006493506458368471
195,82.64565471946295,1741.1900093999911,23.89321585481587,20899.536842105164,204.47738261235642,1,162.32,72.04939569101418,0,0.047085201529791475
196,41.13233113639419,1802.750181011979,10.238176984986024,20635.410526315693,370.70338547145747,1,162.44,72.05990541250657,0,0.024608500980936795
197,54.661811213350326,1643.4569549237278,18.831714335103925,20324.042105263063,395.8484558514786,1,162.28,72.07041513399895,0,0.029017856980927136
198,92.32447560709488,1841.8765039968787,28.222760559397916,20800.168421052538,276.570063455899,1,162.20000000000002,72.08092485549133,0,0.05063291112535385
199,15.709070735078384,1791.8802170622912,4.547592915863996,16550.568421052532,224.94666034418026,1,162.88,72.09143457698372,0,0.008602150491386287
200,107.21670979909345,1828.9535978141091,30.2912291596291,16196.168421052535,123.0081298126266,1,161.8,72.10194429847608,0,0.06437768205805965
201,20.123322745702104,1818.4335448085237,3.16979018993555,16660.67368421043,108.65081684000356,1,162.12,72.11245401996847,0,0.010638297815753735
202,23.141767077121585,2029.3192165961395,5.113274763009366,18185.936842105166,139.87494414654827,1,162.6,72.12296374146085,0,0.0123456789488391
203,24.24531112022752,1928.9385491239264,4.688801692347676,14649.936842105168,160.80111939908875,1,162.24,72.13347346295323,0,0.012820512752027176
204,209.07095339153992,2006.448463647283,64.30309384569797,18630.063157894638,170.03823099526764,1,162.20000000000002,72.14398318444562,0,0.1111111105395519
